names	scores	logfoldchanges	pvals	pvals_adj
C7orf55	-3.2441	-0.34496394	0.0011782236933794727	0.00527368393527062
C21orf33	-3.2466605	-0.27877876	0.0011676760111151497	0.005232762292891477
VTI1B	-3.2466605	-0.29953447	0.0011676760111151497	0.005232762292891477
SUMO2	-3.2526348	-0.14103077	0.0011434031941083963	0.005142552530023754
ECHDC1	-3.2526348	-0.20776655	0.0011434031941083963	0.005142552530023754
EPB41L4A-AS1	-3.2534883	-0.2227662	0.001139973973304763	0.005139543676255373
MRPL51	-3.2603161	-0.20285463	0.0011128805338581384	0.005023475282530554
RP11-220I1.1	-3.2603161	-0.29230437	0.0011128805338581384	0.005023475282530554
ARPC4	-3.2620232	-0.30791882	0.0011062008407057922	0.005011547361056411
TMEM134	-3.2645836	-0.22423652	0.0010962507870589172	0.004978582842691961
RSBN1L	-3.272265	-0.24825291	0.00106689507380765	0.004857111558508177
WDR54	-3.273972	-0.17929564	0.0010604711212004554	0.004833775343146262
MEA1	-3.277386	-0.22400418	0.0010477304368441845	0.004781554101480077
MAF1	-3.2782395	-0.2429273	0.0010445674716692444	0.004772968422694804
SELK	-3.2842138	-0.28797445	0.0010226729113935824	0.00467866575187924
CDIPT	-3.295309	-0.4339863	0.0009831345231705812	0.004508858330403011
PSMF1	-3.2978697	-0.3056907	0.0009742135783186735	0.004473454211663058
SPI1	-3.3012836	-0.30824932	0.0009624355709685786	0.004424827242329613
RNF7	-3.3064046	-0.14680316	0.0009450156343522795	0.004355492849415704
TRIM38	-3.3064046	-0.36501655	0.0009450156343522795	0.004355492849415704
WIPF1	-3.3081114	-0.33464918	0.0009392742035290633	0.004339773119035027
NR4A1	-3.3081114	-0.4238496	0.0009392742035290633	0.004339773119035027
CDC40	-3.3081114	-0.17196982	0.0009392742035290633	0.004339773119035027
BCAP31	-3.3183532	-0.21097155	0.0009054987744437992	0.004215096795035885
OPTN	-3.3192067	-0.4605759	0.0009027355795935786	0.004212766038103367
DDX24	-3.3200603	-0.34550527	0.0008999802015100015	0.004205177252726782
C19orf53	-3.3200603	-0.14390916	0.0008999802015100015	0.004205177252726782
USE1	-3.3251812	-0.25810152	0.0008836109620594777	0.004144291212480472
RP11-139H15.1	-3.3251812	-0.2774695	0.0008836109620594777	0.004144291212480472
FKBP3	-3.3285952	-0.13404615	0.0008728519408388157	0.0041093560400553095
SLC2A3	-3.332009	-0.40565628	0.0008622144890611832	0.004074729387390667
EVL	-3.335423	-0.22305594	0.0008516973556544861	0.004040408856633511
IDH3G	-3.335423	-0.14383994	0.0008516973556544861	0.004040408856633511
H2AFJ	-3.3465183	-0.22058266	0.0008183327142888881	0.0038970217749511754
HAX1	-3.3541996	-0.16607615	0.0007959489771691515	0.0037952803981791553
PHPT1	-3.3610275	-0.2220139	0.0007765307042504728	0.0037074363367035393
YWHAQ	-3.3661485	-0.18285379	0.0007622566116527966	0.0036486421873971908
CAPG	-3.3729763	-0.2628456	0.0007436032975328199	0.003573133780660931
BRD2	-3.3729763	-0.28487206	0.0007436032975328199	0.003573133780660931
COX19	-3.3746834	-0.2837522	0.0007390066734364656	0.003560233961031563
AGPAT2	-3.3823647	-0.31351447	0.0007186466055847109	0.003466632071499305
UNC119	-3.3849251	-0.2164994	0.0007119765630412994	0.00343891144068197
ETFB	-3.3866322	-0.2825255	0.0007075618733945912	0.0034220265149629324
CFL1	-3.388339	-0.14529926	0.0007031726309338041	0.003405220907148877
PHF5A	-3.391753	-0.27085924	0.000694469952325808	0.0033674558625798293
LEPROT	-3.39346	-0.28815553	0.0006901562501178526	0.003350902054027227
IL10RB	-3.395167	-0.2775223	0.0006858674629694394	0.0033387848785597285
TOPORS	-3.4045553	-0.13552798	0.0006627186457016583	0.0032387982107519365
NEDD8	-3.4088228	-0.18202542	0.0006524384590290762	0.0031969484492424733
HLA-DRB1	-3.4190645	-0.3620441	0.0006283680055371885	0.003083059884875481
AHSA1	-3.423332	-0.26794416	0.0006185846287979934	0.0030390622132503
DNAJB12	-3.4395483	-0.41142443	0.000582685827339824	0.0028664755891856073
COX5B	-3.44979	-0.15042578	0.0005610225425956644	0.002770885873509621
MITD1	-3.456618	-0.12987173	0.0005469996481020293	0.0027124190273394902
GTF3A	-3.463446	-0.1456519	0.0005333038372616916	0.0026480313199500525
NTMT1	-3.465153	-0.30887794	0.0005299301674340163	0.00263479298200838
TCEB1	-3.468567	-0.21064205	0.0005232424083881457	0.0026050196909591637
PDIA3	-3.468567	-0.331641	0.0005232424083881457	0.0026050196909591637
PMF1	-3.4728343	-0.23512061	0.0005149933180597913	0.0025777353715788483
COX8A	-3.4736876	-0.14649542	0.0005133581148027278	0.0025730089091862154
GPX1	-3.5009992	-0.17491598	0.0004635171054665916	0.0023452957890728087
ADAM8	-3.5027063	-0.47164577	0.0004605570740819109	0.002336668315914218
RP11-611E13.2	-3.507827	-0.16307461	0.0004517824654374577	0.0023110410731993027
PSMD13	-3.5103877	-0.18595411	0.00044745390190102993	0.002295204312230627
PSMD11	-3.521483	-0.25263396	0.0004291402846245003	0.0022196089165856096
LRP10	-3.521483	-0.45615134	0.0004291402846245003	0.0022196089165856096
RBCK1	-3.5283108	-0.22355159	0.00041822076011206424	0.0021691561429767786
ATP6V0B	-3.5300179	-0.21488445	0.00041553171565923236	0.002158214936004158
DDX60L	-3.5385528	-0.46090183	0.00040232703129043526	0.0020984115749658
PARP14	-3.5402596	-0.49090526	0.00039973358303012964	0.0020878090648025283
PPP4C	-3.5402596	-0.253484	0.00039973358303012964	0.0020878090648025283
PA2G4	-3.5470874	-0.30480155	0.00038951517804219573	0.0020401610731774077
TMEM208	-3.547941	-0.1355817	0.00038825518103090213	0.0020364257664212387
RGS1	-3.549648	-0.8503649	0.00038574660534628017	0.002026121802975384
REEP5	-3.5522084	-0.37481597	0.0003820121289672875	0.0020093406331556196
NDUFS4	-3.5539155	-0.18063512	0.00037954127999963313	0.0020019996129159116
RAB11FIP1	-3.5539155	-0.47965115	0.00037954127999963313	0.0020019996129159116
ICAM2	-3.5547688	-0.24298842	0.0003783114646787977	0.0020011816682725036
SERTAD3	-3.5573294	-0.32263762	0.00037464433038645776	0.0019874294677481035
SRSF2	-3.5607433	-0.23493445	0.0003698064921625775	0.0019645640182787997
OFD1	-3.5607433	-0.30373964	0.0003698064921625775	0.0019645640182787997
SLC25A11	-3.5624502	-0.329191	0.0003674095339904762	0.001957415028012208
PBDC1	-3.5692782	-0.2570045	0.0003579662081135726	0.0019125769856742387
DPH3	-3.582934	-0.3022898	0.00033975657352532763	0.0018205086040407482
MRPL24	-3.5837874	-0.20845462	0.000338647748158014	0.001817181864755683
SQRDL	-3.5897617	-0.30458108	0.0003309802571541951	0.0017811712104656395
LAPTM5	-3.5897617	-0.25615573	0.0003309802571541951	0.0017811712104656395
SUPT4H1	-3.5897617	-0.33808547	0.0003309802571541951	0.0017811712104656395
PSMC4	-3.5906153	-0.25884792	0.000329898257202689	0.0017811712104656395
GCC2	-3.5914688	-0.18404436	0.000328819568007146	0.0017798314989224007
ZC3H15	-3.6000037	-0.16837944	0.00031821272301896426	0.0017274404963886633
SYTL1	-3.6068316	-0.2553149	0.0003099587606356057	0.0016875532523494088
FTH1	-3.6102455	-0.18709843	0.00030590735925055526	0.0016679341227658388
NR4A2	-3.6153665	-0.7896539	0.0002999231333432915	0.0016425202184859081
RAN	-3.6170733	-0.21200871	0.00029795287779011814	0.0016341333091169365
SIPA1	-3.6204872	-0.46444237	0.00029404867977362285	0.0016174849091240347
ZNHIT1	-3.6290221	-0.14220025	0.0002844968169433133	0.0015672576128652348
YIF1A	-3.6307292	-0.23567817	0.0002826216686533094	0.0015592342134295176
PYCR2	-3.6315827	-0.34925538	0.0002816884431738014	0.0015563913388415972
SEC11A	-3.642678	-0.18669228	0.00026981633916812163	0.001493010471117511
DPY30	-3.646092	-0.24645175	0.00026625880612529343	0.0014755175506110012
EXOSC1	-3.6477988	-0.27242124	0.00026449657425108947	0.0014679362779598467
H2AFV	-3.6486523	-0.26568836	0.0002636195642900279	0.0014652526230090504
HSBP1	-3.6495059	-0.26674443	0.0002627452811542455	0.001462576124093289
TAPBPL	-3.6537733	-0.23984188	0.0002584144940482813	0.00144062211951467
SEC13	-3.6597476	-0.45473453	0.0002524637412479459	0.0014095576797711403
LMAN2	-3.6648686	-0.38068292	0.0002474656286086876	0.0013858075202086506
TMEM109	-3.6699896	-0.4154348	0.0002425604430269389	0.0013644940934022967
PDCD6	-3.6751103	-0.16932856	0.00023774658300189166	0.0013435026936252572
FIBP	-3.6785243	-0.1715692	0.00023458729990080425	0.0013276642930556157
PLIN2	-3.6819384	-0.4097888	0.00023146744382173206	0.0013120011579788892
SNF8	-3.690473	-0.18713252	0.00022383731527518175	0.0012784818436883082
WBP2	-3.699008	-0.26841205	0.00021644377106902398	0.0012381514646099005
TNFRSF14	-3.702422	-0.30152208	0.00021355106465287138	0.0012234833304112201
BTG1	-3.7058358	-0.27796784	0.00021069469149854813	0.0012089784763337338
HDGF	-3.7058358	-0.6366038	0.00021069469149854813	0.0012089784763337338
MRPS31	-3.7160778	-0.30036536	0.00020233935918552887	0.001168235307917689
MRPS21	-3.7160778	-0.27043238	0.00020233935918552887	0.001168235307917689
RAB2A	-3.716931	-0.25231403	0.00020165731760346658	0.001168235307917689
RTCB	-3.7177846	-0.3193049	0.0002009774362665158	0.0011676130618666224
MTPN	-3.7177846	-0.25903052	0.0002009774362665158	0.0011676130618666224
UNC93B1	-3.7177846	-0.37076297	0.0002009774362665158	0.0011676130618666224
SCPEP1	-3.7229056	-0.14504507	0.000196943159061995	0.0011495553673148424
NR1H2	-3.7246125	-0.27248484	0.00019561539612951244	0.0011435977004494572
NCR3	-3.7322938	-0.3463385	0.00018974388468493658	0.0011110160795073962
CNIH4	-3.7374148	-0.2762172	0.00018592200427645084	0.0010920718358446418
CDKN1B	-3.7382684	-0.22235732	0.00018529210282052321	0.0010900912968461747
RNASE6	-3.7399755	-0.5554712	0.0001840383135785091	0.0010844282907695696
COX17	-3.7433894	-0.21104996	0.00018155462412957336	0.001071488780124455
U2AF1	-3.7485101	-0.30034715	0.00017788810883949432	0.0010515163766956776
HNRNPA3	-3.7485101	-0.21909942	0.00017788810883949432	0.0010515163766956776
RDH11	-3.7493637	-0.45231792	0.00017728383389552918	0.0010512818430365456
CAPN1	-3.7613125	-0.49714187	0.00016902411195158468	0.001007113268652322
RNF5	-3.7638729	-0.16825515	0.0001673019135273266	0.000998449240345776
RCN2	-3.7638729	-0.23564355	0.0001673019135273266	0.000998449240345776
CHRAC1	-3.7698474	-0.1634645	0.00016334743079325997	0.000979558506077456
TRIM22	-3.770701	-0.41387084	0.0001627897370053521	0.000977788678399889
SERBP1	-3.7741148	-0.25921106	0.00016057682746251103	0.0009660550976904541
LSM3	-3.7758217	-0.20627429	0.00015948101745927066	0.0009610150631364464
RPLP0	-3.7775288	-0.1959116	0.00015839224748082298	0.0009560011825260693
STAT3	-3.7775288	-0.32587835	0.00015839224748082298	0.0009560011825260693
NOP10	-3.7792356	-0.37129518	0.00015731047545059239	0.0009525596919967578
ATP6V1E1	-3.7809427	-0.23261076	0.00015623565952179428	0.0009475921759921203
CLK3	-3.7809427	-0.21723674	0.00015623565952179428	0.0009475921759921203
EIF2S1	-3.7826495	-0.36034557	0.00015516775807632527	0.0009441907370526721
COA6	-3.7826495	-0.4159934	0.00015516775807632527	0.0009441907370526721
TRADD	-3.7852101	-0.34701884	0.00015357878008453283	0.0009375858639914759
DNAJC4	-3.788624	-0.30006504	0.00015148395903815848	0.0009263157035436818
CDC26	-3.7954519	-0.10466073	0.00014737475548310525	0.0009026703773340198
CCDC53	-3.8065472	-0.3196661	0.00014092038729867737	0.0008645593448109959
LAMTOR2	-3.8082542	-0.35065728	0.00013995136108054516	0.0008600311364091586
CALM3	-3.8133752	-0.15186504	0.0001370818038709364	0.0008437894836617639
BANF1	-3.8167892	-0.2707314	0.00013519965724860544	0.000834964384069331
NME1	-3.8210566	-0.39373797	0.0001328812038804899	0.0008233770436787759
HTATIP2	-3.827031	-0.18615158	0.00012969823933777736	0.0008076860255750549
CITED2	-3.8347123	-0.4452349	0.0001257113658090092	0.0007841693907416252
RAB8A	-3.8372726	-0.3225291	0.0001244082808454583	0.0007773430165578637
OXA1L	-3.8372726	-0.21786158	0.0001244082808454583	0.0007773430165578637
PPP1R10	-3.851782	-0.27801606	0.0001172613957914764	0.0007351539359048118
RBM39	-3.8543425	-0.2165758	0.00011604108016199851	0.0007287301560257714
ATP5C1	-3.8560495	-0.32893533	0.00011523420093745958	0.0007261119531152276
MRPS5	-3.863731	-0.4111506	0.00011166828613062365	0.0007048350805939703
TINF2	-3.8645842	-0.2649323	0.00011127856295972232	0.0007035676883905024
GDI2	-3.8697052	-0.25337407	0.00010896703627647403	0.0006924799370197768
VAMP5	-3.8697052	-0.28155866	0.00010896703627647403	0.0006924799370197768
CD79B	-3.8714123	-0.37018108	0.00010820664768583484	0.0006900026643528235
PGK1	-3.876533	-0.19879702	0.00010595540914604113	0.0006768060783187944
DDIT4	-3.879947	-0.5085184	0.00010447921696635917	0.0006708286275564165
MYL12A	-3.879947	-0.29993778	0.00010447921696635917	0.0006708286275564165
MPHOSPH8	-3.8833609	-0.25377572	0.00010302244936023857	0.000664914387205422
NUDT22	-3.8884819	-0.17613035	0.00010087319729367552	0.0006521732408361938
RAC1	-3.890189	-0.13647626	0.00010016623519226276	0.0006487287997495418
CHORDC1	-3.8961632	-0.43841165	9.772852538634902e-05	0.0006340436037260693
SOX4	-3.8987236	-0.5554059	9.670103326911153e-05	0.0006295710627520477
GRHPR	-3.902991	-0.45467994	9.501117941155141e-05	0.0006207397054888025
SUB1	-3.9038446	-0.33021316	9.467657204548737e-05	0.0006196406929655447
TRMT112	-3.9106724	-0.1823571	9.20394922529497e-05	0.0006045062947971511
GNG11	-3.9226213	-0.40207797	8.759076171061867e-05	0.0005763038809370035
C11orf31	-3.9277422	-0.19121349	8.574703869141774e-05	0.0005651716320121056
HSPD1	-3.9294493	-0.48761228	8.514065694582241e-05	0.0005621698696209976
TFDP2	-3.9303026	-0.34744984	8.483898778732878e-05	0.0005621698696209976
SNHG7	-3.9311562	-0.46739727	8.453832886995557e-05	0.0005611777837998477
TMEM107	-3.943105	-0.36623403	8.043342354970686e-05	0.0005358391221808736
NAPA	-3.9439585	-0.36484233	8.014754353974383e-05	0.0005348914912939176
EIF3G	-3.946519	-0.24275346	7.929565555210868e-05	0.0005301562320934519
PHF11	-3.9533467	-0.29003587	7.706560833512814e-05	0.0005180366885198867
NOC2L	-3.9533467	-0.48614392	7.706560833512814e-05	0.0005180366885198867
TXN2	-3.9618816	-0.20420884	7.436139233084781e-05	0.0005016699728986907
LYPLA2	-3.9670026	-0.46764597	7.278220157313512e-05	0.0004919072933908443
SAMD9	-3.9687095	-0.6455467	7.226289156275531e-05	0.0004892854694176378
TOP1	-3.969563	-0.4588657	7.200455275775314e-05	0.0004892854694176378
PPP1R15B	-3.9704165	-0.7104482	7.174708771486375e-05	0.0004884573211154527
COX14	-3.9721236	-0.21863227	7.123476785010361e-05	0.0004858576473878862
CCS	-3.9772444	-0.52152723	6.971849230057436e-05	0.00047638837674741084
ABRACL	-3.9823654	-0.42274958	6.823278650397572e-05	0.0004670935605529514
HLA-B	-3.9840722	-0.38806748	6.774424429777177e-05	0.00046546045344077875
ATP6V1F	-3.9857793	-0.21623962	6.725901324755446e-05	0.0004629807122622787
CPNE1	-4.002849	-0.40866277	6.258424870554143e-05	0.00043320398174616413
CCT2	-4.002849	-0.3949307	6.258424870554143e-05	0.00043320398174616413
MDH1	-4.00797	-0.35211277	6.124291939413567e-05	0.00042709481614936563
NUDT1	-4.0088234	-0.17026445	6.1022027911565074e-05	0.00042635278038024075
TAGLN2	-4.009677	-0.28409854	6.080189091203402e-05	0.00042561323638423817
CLNS1A	-4.011384	-0.2740421	6.0363870700356586e-05	0.0004233428521433671
EAF2	-4.0130906	-0.5331604	5.992883950716295e-05	0.00042188090420543445
NCF4	-4.013944	-0.3370058	5.971243880745857e-05	0.0004211536403768479
ERICH1	-4.016505	-0.25275263	5.906766773792495e-05	0.000417396574299872
HSPE1	-4.018212	-0.1730227	5.864148922563004e-05	0.00041596363024046907
PEX16	-4.0233326	-0.33305356	5.738035791652165e-05	0.00040857447969622684
ITPA	-4.0233326	-0.38026568	5.738035791652165e-05	0.00040857447969622684
PDIA6	-4.0250397	-0.34071493	5.696572029892336e-05	0.0004071791600637056
COA4	-4.0267467	-0.56945455	5.6553921737808345e-05	0.00040501308567615055
SMC4	-4.0386953	-0.51433015	5.374930620631751e-05	0.00038566939559215105
UBE2F	-4.0591793	-0.14777209	4.9245538797172724e-05	0.0003547202833281842
PRPF31	-4.066007	-0.29372892	4.782550828561813e-05	0.00034515928847992614
VASP	-4.08137	-0.45261058	4.477107369385852e-05	0.0003243725261399399
PPP1R7	-4.0830765	-0.12860835	4.444335061785993e-05	0.00032262580448520544
CCNL1	-4.0830765	-0.39760393	4.444335061785993e-05	0.00032262580448520544
B2M	-4.0881977	-0.25822982	4.347377914157895e-05	0.0003174438304377255
ENSA	-4.0881977	-0.1885342	4.347377914157895e-05	0.0003174438304377255
MRPS26	-4.0933185	-0.18047506	4.252429490536254e-05	0.0003117332169834057
MID1IP1	-4.0950255	-0.5523211	4.221219607065701e-05	0.00031005565713437225
HMGA1	-4.101	-0.3924619	4.113687705870272e-05	0.00030275440744389115
BLOC1S1	-4.1206303	-0.19643532	3.778377028118906e-05	0.00027918008041100806
ZCCHC17	-4.1283116	-0.39070982	3.6543694886387024e-05	0.0002710930672448312
C1orf43	-4.1291647	-0.33371907	3.640831916804463e-05	0.00027062790535289065
YIPF3	-4.132579	-0.5588897	3.587156303624501e-05	0.00026717140149395285
UBXN1	-4.135993	-0.17849371	3.534232649346581e-05	0.00026375716204742825
CYBA	-4.1376996	-0.2355588	3.508049700060008e-05	0.00026285668175097523
PPIA	-4.142821	-0.1764411	3.430601634482067e-05	0.00025809213104669126
CCDC107	-4.150502	-0.35127467	3.3174677445567265e-05	0.00025110263985222053
FIS1	-4.1547694	-0.17396833	3.256156321997637e-05	0.00024696387256861914
C19orf66	-4.1761065	-0.41025063	2.9654083827280665e-05	0.00022537103708733308
C19orf25	-4.178667	-0.53802025	2.9322251692459593e-05	0.00022330483701987633
TSC22D4	-4.182081	-0.26844156	2.8885296066355716e-05	0.00022042795604735384
PDAP1	-4.183788	-0.21436028	2.8669146302221998e-05	0.00021967880829110024
GLRX	-4.188909	-0.34722024	2.802988472040355e-05	0.00021522327979130483
TNFSF13B	-4.1931763	-0.68982357	2.750754184188138e-05	0.0002116489376429055
EDF1	-4.197444	-0.11808419	2.699446266727452e-05	0.0002085630269147932
ATP5G3	-4.2093925	-0.31239802	2.5605812827454568e-05	0.000198658431186335
ARHGAP9	-4.2093925	-0.21263263	2.5605812827454568e-05	0.000198658431186335
CCT7	-4.210246	-0.37615427	2.5509268325588032e-05	0.000198658431186335
TUBB4B	-4.2110996	-0.45239803	2.5413070122775105e-05	0.00019840308833797587
PPP1R2	-4.223048	-0.19596341	2.4102006873920616e-05	0.00018935838311915688
ZNRD1	-4.2247553	-0.21293385	2.3920050170677466e-05	0.00018832614552981582
HNRNPA0	-4.238411	-0.19291334	2.251072713716209e-05	0.00017798290415879328
ATP1B3	-4.2460923	-0.38561317	2.1753086511291163e-05	0.00017235849822989
HSPA4	-4.252067	-0.46545014	2.1180657123732033e-05	0.0001685401007025173
TMEM165	-4.255481	-0.32003382	2.0860023341727192e-05	0.00016634416900340913
C14orf166	-4.258895	-0.19154096	2.0544014040347147e-05	0.0001641757688546197
DYNLL1	-4.2606015	-0.41089272	2.038772382939149e-05	0.00016327716890463206
CBX1	-4.2708435	-0.5799644	1.9473495953385454e-05	0.0001562915925224298
SNRPA	-4.2708435	-0.30037433	1.9473495953385454e-05	0.0001562915925224298
STX4	-4.2776713	-0.33718258	1.888584722258736e-05	0.00015256159448354736
LBH	-4.2793784	-0.57539403	1.8741596290254927e-05	0.00015172544474980295
NDNL2	-4.2896204	-0.3914189	1.789788688947667e-05	0.0001455277964550461
BTG2	-4.2913275	-0.57585615	1.7760834981773416e-05	0.0001447294299171208
ACO2	-4.293034	-0.30393168	1.762478333499548e-05	0.00014393573056912975
IP6K2	-4.2981553	-0.27747348	1.7222561115385213e-05	0.00014096003866746052
ARID4B	-4.3237596	-0.28372478	1.533923688136107e-05	0.00012637902244731997
RWDD1	-4.32632	-0.23672466	1.5162099627993157e-05	0.0001251965831810344
